date,source,title,text
2026-06-14 10:13:14,Гордон,Рух на кордоні з Польщею відзавтра буде ускладнено. Що треба знати,"У пункті пропуску ""Шегині &ndash; Медика"" у Львівській області з 15 червня буде ускладнено рух транспорту на в'їзд до Польщі. Про це інформувала у Telegram Державна прикордонна служба України (ДПСУ)."
2026-06-14 10:10:00,Гордон,Полякова відмовила одруженому міністру в інтимі. Як він їй помстився за це,"Українська співачка Оля Полякова у розмові із українським шоуменом Арндрієм Бєдняковим оприлюднила нові подробиці історії про те, як колишній міністр культури привіз її на президентську дачу в Лівадії (Крим) в надії, що вечір закінчиться інтимом. Відео опубліковали 13 червня в YouTube."
2026-06-14 09:47:34,Гордон,"""Я ніколи не відступаю"". Орбана переобрали головою ""Фідес"". Що він сказав","Колишнього прем'єр-міністра Угорщини Віктора Орбана 13 червня переобрали головою партії ""Фідес"". Про це інформував Telex."
2026-06-14 08:58:33,Гордон,"Трамп у день свого 80-річчя звернувся до противників і пообіцяв їх ""дискомбобулювати""","Президент США Дональд Трамп у свій 80-й день народження 14 червня опублікував у соціальній мережі Truth Social новий пост із картинкою, згенерованою штучним інтелектом, у якому звернувся до ""противників США""."
2026-06-14 08:35:00,Гордон,Притула назвав головну перешкоду для завершення війни у 2026 році,"Нелегітимний російський президент Володимир Путін не планує завершувати війну проти України цього року, але все можуть змінити систиматичні удари по російському тилу. Таку думку висловив український волонтер, а в минулому ведучий і шоумен Сергій Притула в інтерв'ю, яке 11 червня опублікували на сайті ""РБК-Україна""."
2026-06-14 08:19:55,Гордон,"""Ммм, доброго ранку"". Дрони атакували хімзавод, нафтобазу та неназваний об'єкт у РФ",У ніч проти 14 червня дрони атакували Новомосковськ Тульської області ккраїни-агресора Росії. Про це у Telegram повідомив губернатор області Дмитро Міляєв.
2026-06-14 00:37:36,Гордон,"Трамп і Зеленський можуть найближчим часом зустрітися. ЗМІ дізналися, де й коли","Президент США Дональд Трамп і президент України Володимир Зеленський візьмуть участь у саміті G7, який відбудеться у Франції наступного тижня. Про це 13 червня повідомив Euractiv із посиланням на високопосадовця адміністрації США."
2026-06-14 00:34:08,Гордон,"""Купка маразматиків і стара повія"". Як Нейолова ""зіпсувала некролог"", прийнявши орден від Путіна","Російська актриса Марина Нейолова не приховувала радості, коли нелегітимний президент країни-агресора РФ Володимир Путін нагородив її орденом. Про це повідомляють на сайті News.ru."
2026-06-14 00:00:10,Гордон,"Більша дальність і обхід ППО. Експерт розповів, як РФ модернізує ракети Х-101 й ""Іскандери""","Країна-агресор РФ модернізує крилаті ракети Х-101 і оперативно-тактичні комплекси ""Іскандер-М"", щоб підвищити їхню здатність долати українську протиповітряну оборону. Про це повідомив головний науковий співробітник Державного науково-дослідного інституту випробувань і сертифікації озброєння полковник Олександр Заруба, якого 13 червня процитувало ""Суспільне""."
2026-06-13 23:40:16,Гордон,Черги на АЗС. Ліміти на пальне вже ввели у другому за видобуванням нафти регіоні Росії,"У Республіці Татарстан (країна-агресор РФ) на окремих автозаправках ввели обмеження на продаж пального. Про це 13 червня повідомив глава Татарстану Рустам Мінніханов, якого цитує Inkazan."
2026-06-13 23:01:01,Гордон,"Гордон висміяв російську блогерку, яка стала найвпливовішою людиною в РФ","Російська блогерка з Монако Вікторія Боня в соцмережі Threads розмістила відео, у якому вирішила привітати росіян із Днем країни-агресора РФ."
2026-06-13 22:59:35,Гордон,"""Не було в радянський час"". Зеленський розкрив стратегію, під яку РФ будує свою політику","Країна-агресор Росія будує довгострокову антиєвропейську стратегію, яка виходить за межі короткої перспективи і становить тривалий безпековий виклик для Європи. Про це заявив президент України Володимир Зеленський у вечірньому зверненні 13 червня, стенограму якого опублікувала його пресслужба."
2026-06-13 22:39:14,Гордон,Українці домоглися скасування виступу російського музиканта в Угорщині. Про кого йдеться,У Будапешті скасували виступ скрипаля країни-агресора РФ Вадима Рєпіна на відкритті сезону Національного філармонічного оркестру Угорщини після втручання посольства України. Про це 13 червня повідомило в Telegram Міністерство закордонних справ України.
2026-06-13 22:10:15,Гордон,"У Фінляндії працівникам радять не йти на роботу під час дронових тривог, а роботодавцям – платити їм зарплату","Уряд Фінляндії разом із профспілками й організаціями роботодавців розробив рекомендації для підприємств у разі загрози з боку безпілотників. Документ також містить рекомендацію виплачувати працівникам зарплату, якщо вони не можуть працювати через оголошене попередження про небезпеку. Про це йдеться у спільній рекомендації, яку опублікували 12 червня на сайті уряду країни."
2026-06-13 21:41:01,Гордон,Страх ескалації з РФ? Чому США відмовили Німеччині в ракетах Tomahawk,"США не погодилися на продаж Німеччині далекобійних крилатих ракет Tomahawk. Про це йдеться в авторській колонці експосла США при НАТО, журналіста Іво Даалдера, яку Politico опублікувало 13 червня."
2026-06-13 21:33:32,Гордон,"""Сотні тисяч гниють на кладовищах заради ситого життя Маші"". Донька Путіна засвітилася в одязі за €8 тис.","Марія Воронцова, яку називають старшою донькою нелегітимного президента країни-агресора РФ, з'явилася на Петербурзькому міжнародному економічному форумі (ПМЕФ) в образі, який експерти оцінили у &euro;8 тис., не враховуючи взуття і прикрас. Про це 12 червня повідомило в Telegram ""Можем объяснить""."
2026-06-14 20:21:00,УНІАН,"Зеленський заявив, що домовився із Трампом про зустріч найближчими днями","Ймовірно, зустріч відбудеться у кулуарах саміту G7."
2026-06-14 20:20:00,УНІАН,Ці 3 застарілі правила знайомств час забути раз і назавжди,"Експертка з питань стосунків пояснила, чому старі сценарії залицяння більше не працюють."
2026-06-14 20:18:36,УНІАН,Трамп закликав Ізраїль не бомбити Ліван: це загрожує угоді з Іраном,Тим часом Ізраїль готується до оборони від ударів сьогодні ввечері.
2026-06-14 19:58:00,УНІАН,"В ЄС оцінили, скільки років можуть тривати технічні переговори щодо вступу України","Чиновники ЄС зазначили, що Україна виконала лише 15% реформ, передбачених 10-пунктним планом."
2026-06-14 19:54:00,УНІАН,Яких кольорів у одязі варто уникати за датою народження: відповідь нумерологів,Невдало підібрана палітра може спровокувати стрес та вплинути на самопочуття.
2026-06-14 19:50:00,УНІАН,Перший молодик літа 2026: що він принесе - прогноз від астролога,"Експертка розповіла, що треба і що не можна робити на молодий Місяць у червні."
2026-06-14 19:33:00,УНІАН,Телевізор тихцем шпигує за вами: як перекрити витік інформації,"За словами експертів, єдиний справді гарантований спосіб нейтралізувати збір даних - це не мати сучасного телевізора взагалі."
2026-06-14 19:28:00,УНІАН,"Чому Саудівська Аравія купує пісок за кордоном, попри безкраї пустелі","Пісок для будівництва повинен мати певні властивості, а такого піску у саудів немає."
2026-06-14 19:25:00,УНІАН,"Люди, які народилися в ці місяці, найпрактичніші та найспокійніші","Вони вміють не піддаватися емоціям, зберігати внутрішню рівновагу та діяти, керуючись здоровим глуздом."
2026-06-14 19:15:00,УНІАН,Венс відповів на чутки про стан здоров'я Трампа,"За словами віцепрезидента, у Трампа більше витривалості та енергії, ніж у людей, на 30 років молодших."
2026-06-14 19:07:00,УНІАН,Путін зателефонував Трампу і поскаржився на ЗСУ,"Диктатор обурений тим, що ЗСУ знищують його ""мирні"" військові заводи та ""цивільні"" склади з боєприпасами."
2026-06-14 19:07:00,УНІАН,"У Трампа заговорили про мир з Іраном найближчим часом, але пригрозили ""військовим варіантом""","Гегсет запевнив, що в разі підписання мирної угоди США негайно приступлять до розблокування Ормузької протоки."
2026-06-14 19:00:00,УНІАН,Огірки будуть краще рости й рідше хворіти: як їх обприскувати та посипати содою,"Розповідаємо, чим корисний розчин соди для обприскування огірків і як ще можна використовувати соду для цих овочів."
2026-06-14 18:42:00,УНІАН,Зеленський розкрив подробиці розмови з Трампом,Сьогодні президент США святкує день народження.
2026-06-14 18:28:00,УНІАН,"""Ми маємо до цього готуватися"": командувач ДШВ розповів, чи може війна скоро закінчитися","Командувач ДШВ зазначив, що марні надії лише підривають внутрішню готовність продовжувати боротьбу."
2026-06-14 18:13:00,УНІАН,"3 небезпечні ситуації, до яких готують кожного пілота гелікоптера Apache",На навчаннях відтворюють події в небі до деталей.
2026-06-14 18:07:00,УНІАН,"У Росії після нічних прильотів по нафтосховищу пішов ""мазутний дощ"", - ЗМІ","У місцевих пабліках показали фото рослин і предметів, вкритих чорними краплями і суцільною масляною плівкою."
2026-06-14 18:00:00,УНІАН,"Гороскоп на 15 червня за картами Таро: Ракам - радість, Левам - критика",Дівам радять привернути увагу до своїх ідей.
2026-06-14 18:00:00,УНІАН,"Де б ви провели відпустку: відповідь покаже, чи є у вас вигорання та втома","Швидкий тест на вигорання допоможе з'ясувати, чи накопичилася у вас втома від життя."
2026-06-14 17:53:00,УНІАН,У популярного матеріалу для утеплення будинку виявили серйозний недолік,Також важливо зберігати цей матеріал належним чином.
2026-06-14 17:50:00,УНІАН,"Військові розповіли про ліквідацію офіцера РФ, який доповідав Путіну про Сіверськ","Українська розвідка повідомила про маршрут, яким буде їхати російський офіцер."
2026-06-14 17:44:00,УНІАН,"Трампу дають шанс на розворот до України, щоб він не залишився жертвою Росії, – журналістка","Але президент США все ще чинить опір Конгресу, який має намір відновити американську військову допомогу Україні."
2026-06-14 17:18:00,УНІАН,У Росії запропонували підривати власні танкери біля європейських берегів,"Ось так росіяни хочуть боротися із затриманням танкерів, які порушують морські правила."
2026-06-14 17:18:00,УНІАН,Чому майже всі пілоти Формули-1 живуть у Монако: причини можуть здивувати,"Причин, чому зірки найпрестижніших перегонів у світі вибирають жити в Монако, насправді декілька і всі вони важливі."
2026-06-14 17:17:00,УНІАН,Як їсти горіхи для максимальної користі здоров'ю: дієтологи назвали 6 правил,"Виявляється, багато хто вживає горіхи неправильно. Дієтологи розповіли, як їсти горіхи, щоб отримати максимальну користь для здоров’я."
2026-06-14 17:14:00,УНІАН,"""Сподіваюся, що скоро..."": Рікі Мартін заговорив про концерт в Україні",Співак публічно звернувся до українки у мережі.
2026-06-14 17:10:00,УНІАН,"Через удари ЗСУ по логістиці росіяни ідуть на хитрощі: Волошин розкрив, що вигадує ворог",Противник планує транспортувати боєприпаси цивільними легковиками із причепами.
2026-06-14 17:10:00,УНІАН,"15 червня: церковне свято сьогодні, що не можна робити, щоб не накликати біду та злидні",У народі православне свято сьогодні називають Фітовий день.
2026-06-14 17:00:00,УНІАН,"Гороскоп на 15 червня: Овнам - не мовчати, Стрільцям - свобода та ясність",Тельцям радять переглянути свої фінансові звички та ставлення до власних ресурсів.
2026-06-14 16:50:00,УНІАН,"Війна в Україні схожа на Першу світову, але є 5 важливих нюансів, - Kyiv Post","Наразі зарано говорити, що Росія наближається до сценарію 1917 року."
2026-06-14 16:34:00,УНІАН,Франція отримає на озброєння нову ядерну гіперзвукову ракету,Носієм ракети буде винищувач Rafale F5.
2026-06-14 16:31:00,УНІАН,Сиве волосся з'являється не лише через вік: що з'ясувало нове дослідження,"Нове дослідження виявило ще одну причину, через яку у людини з'являється сиве волосся."
2026-06-14 16:21:33,УНІАН,Великі морські дрони США планують озброїти гіперзвуковими ракетами Blackbeard,"Якщо випробування пройдуть успішно, ракети стануть універсальною зброєю для землі, повітря та моря."
2026-06-14 16:20:00,УНІАН,"""Пісня №1 усіх часів"": створення цього культового саундтреку було майже дивом",Ця композиція стала результатом сміливого експерименту із синтезаторами.
2026-06-14 16:19:00,УНІАН,Несподіваний візит: до українських полярників завітав найбільший пінгвін у світі,За їжею ці птахи інколи занурюються на глибину близько 500 метрів.
2026-06-14 16:03:00,УНІАН,"У Тоскані можна безкоштовно пожити на віллі, але є важливий нюанс","Приваблива пропозиція може бути не настільки цікавою, коли ви дізнаєтеся подробиці.а"
2026-06-14 16:00:00,УНІАН,Чому помідори варто їсти частіше: пояснення фахівців,У деяких випадках варені помідори корисніші за сирі.
2026-06-14 15:55:00,УНІАН,Білорусь забезпечує російську зброю важливими компонентами: експерт розповів деталі,"Храпчинський наголосив, що країна може наносити маркування іноземних виробників."
2026-06-14 15:53:00,УНІАН,"Чому РФ б'є ""Цирконами"" і ""Орешниками"" по Україні: у Генштабі назвали головну мету","Росіянам треба якимось чином досягти мети, яку перед ними поставив Кремль."
2026-06-14 15:39:00,УНІАН,У 1960-х роках це дерево масово висаджували в Іспанії: тепер воно створює проблеми,"Екологи часто називають евкаліптові гаї ""зеленими пустелями""."
2026-06-14 15:33:03,УНІАН,"Мильна бульбашка Кремля лусне: аналітик про дії Путіна, коли той повернеться до реальності","Путін, можливо, ще навіть не усвідомлює, що Росія вже не досягає суттєвих успіхів у війні проти України."
2026-06-14 15:31:47,УНІАН,Чотири знаки Зодіаку незабаром увірвуться в нову еру великих можливостей,У списку є представники знака Близнюки.
2026-06-14 15:26:00,УНІАН,"Україна та Іран формують новий незвичний світовий порядок, - NYT","Росія та США починали війни, вважаючи, що вони у світі головні, але виявилося, що це не так."
2026-06-14 15:19:00,УНІАН,"Україна їде на G7 з новими козирями: головне тепер - переконати Трампа, - Politico","Успіхи на полі бою дали Києву рідкісний важіль впливу, зазначили у виданні."
2026-06-14 15:17:00,УНІАН,"Люди, які виросли в 60-70-х роках, не переносять 10 моментів у сучасному вихованні дітей","Цілком природно, що тенденції та стилі виховання дітей змінюються, оскільки змінюється й світ, у якому ми живемо."
2026-06-14 15:16:51,УНІАН,"""ІнстаРембо"": комік-воїн Ласточкін змінився до невпізнання на службі у ЗСУ",Ігор Ласточкін мобілізувався у 2025 році.
2026-06-14 15:15:00,УНІАН,РФ переходить на слабшу вибухівку ТА-20 в снарядах: у Defense Express назвали причину,Експерти пояснюють такі зміни потребою здешевити та пришвидшити виробництво боєприпасів.
2026-06-14 15:14:08,УНІАН,"Більшість країн світу копіюють українські технології зброї, – експерт","Наприклад, у Європи немає ракет, які можуть полетіти на 3000 кілометрів, наголосив він."
2026-06-14 14:48:00,УНІАН,По яких НПЗ в Росії треба бити для паливного колапсу: експерт назвав головні цілі,"Удари по цих НПЗ не лише позбавлять рядових росіян доступу до бензину, а й зупинять експорт нафтопродуктів."
2026-06-14 14:43:26,УНІАН,Власники водневих авто були здивовані: через 15 років доведеться міняти найдорожчу деталь,"Німецькі журналісти з'ясували те, про що виробники не поспішають розповідати."
2026-06-14 14:42:00,УНІАН,"Відпустка по пів року: дівчина розповіла про ""роботу мрії"", що підходить не всім","Навіть пів року оплачуваної відпустки може бути недостатньо, щоб ви погодилися на цю роботу."
2026-06-14 14:38:00,УНІАН,"""Створювали Всесвіт"": дружина Клопотенка зворушила кадрами з весілля в ботсаду",Молодята обмінялися обітницями на камерній церемонії.
2026-06-14 14:21:47,УНІАН,У світі залишилося лише одне таке дерево: вчені намагаються врятувати цей вид,"Останній дикий екземпляр дав насіння, яке може перетворитися на нові дерева."
2026-06-14 14:11:00,УНІАН,Росіяни все більше не задоволені Путіним перед виборами: Зеленський розкрив дані розвідки,"Президент навіть припустив, що угоду Україні доведеться укладати вже з кимось іншим, а не з Путіним."
2026-06-14 14:11:00,УНІАН,"Про які кармічні уроки, що повторюються знову і знову, свідчить ваша дата народження",Є спосіб їх подолати.
2026-06-14 14:03:00,УНІАН,"Миру не буде: Іран спростував заяву Трампа про підписання угоди, - Reuters","Іранці також висувають вимоги, які очевидно є неприйнятними для США."
2026-06-14 13:54:27,УНІАН,"Росія ""будує"" есмінець ""Лидер"" уже понад 10 років: аналітики пояснили, чому це лише мрія",Ці есмінці мали замінити одразу три типи застарілих кораблів РФ.
2026-06-14 13:42:00,УНІАН,Три знаки Зодіаку зіткнуться з випробуваннями найближчими днями,Краще уникати конфліктних тем і не приймати важливих рішень під впливом сильних емоцій.
2026-06-14 13:41:00,УНІАН,"Росіянам потрібно донести, що вони не отримають Донецьку область, - експерт","Донецька область для росіян - набагато важливіша з ідеологічної точки зору, ніж Луганська."
2026-06-14 13:22:00,УНІАН,"""Рік, як загинув Юра"": вдова актора Феліпенка звернулася з відчайдушним закликом до українців",У травні цього року Юрію Феліпенку виповнилося б 33 роки.
2026-06-14 13:13:00,УНІАН,Чому літні люди сплять менше: пояснення фахівців,"З віком вироблення мелатоніну – гормону сну – починається раніше, тому люди похилого віку часто відчувають сонливість уже ввечері."
2026-06-14 13:12:00,УНІАН,"Одиниці знають, що окуляри можна мити під краном: спосіб без розводів і подряпин",Для миття окулярів не обов'язково використовувати дорогі спреї – звичайне рідке мило цілком підійде.
2026-06-14 13:11:00,УНІАН,Петелька на кросівках має не лише декоративну функцію: для чого вона потрібна,Цей елемент може допомогти надійніше зафіксувати стопу та спростити сушіння взуття.
2026-06-14 13:07:00,УНІАН,"Росія веде зовсім не ту війну, на яку розраховувала у 2022 році, - експосол США",Конфлікт перетворився у війну на виснаження.
2026-06-14 12:53:44,УНІАН,"""Найстрашніша картина в житті"": блогер Данилець вперше вийшов на зв'язок після ДТП",Аварія сталася ввечері 12 червня неподалік від Києва.
2026-06-14 12:50:00,УНІАН,Україна взяла під вогневий контроль ключові шляхи до Криму: експерт пояснив наслідки для РФ,Крим з 2014 року був перетворений на військовий склад забезпечення для угрупування в Херсонській і Запорізькій областях.
2026-06-14 12:30:00,УНІАН,Шеф-кухарі готують руколу лише так: три перевірені рецепти салатів,"Рукола дуже корисна і доступна протягом усього літа, тож її неодмінно варто додати до раціону."
2026-06-14 12:12:00,УНІАН,"За цю роботу платять до 50 євро на день і годують безкоштовно, але працівників не вистачає",Це сезонна робота на літо.
2026-06-14 12:09:00,УНІАН,"Дрони СБУ уразили нафтовий обʼєкт РФ за понад 700 кілометрів від кордону, - Зеленський",Цей нафтообʼєкт мав значення для резерву держави-агресора.
2026-06-14 12:09:00,УНІАН,Чи справді коти ласкавіші за кішок: що кажуть ветеринари,Все залежить більше від породи та виховання.
2026-06-14 11:56:00,УНІАН,На ці знаки Зодіаку чекає цілий рік удачі після молодика: кому посміхнеться доля,"Тим, хто давно чекав на зміни, варто підготуватися до нових можливостей."
2026-06-14 11:42:00,УНІАН,Українська альтернатива Patriot – це реально: експерт назвав терміни,"Протибалістичні ракети є певним новим видом озброєння не лише для України, а й для більшості країн світу."
2026-06-14 11:39:35,УНІАН,"Переможець ""Х-Фактора"" мобілізувався до ЗСУ і показався у військовій формі",Наразі Олександр Порядинський проходить базову військову підготовку.
2026-06-14 11:36:00,УНІАН,"Британія перехопила танкер ""тіньового флоту"" Росії прямо у Ла-Манші, - Стармер",Прем'єр країни назвав це черговим ударом по Росії.
2026-06-14 11:22:00,УНІАН,Як правильно розігрівати їжу в мікрохвильовці: одна звичка псує результат,"Експерти розповіли, як правильно розміщувати їжу на тарілці."
2026-06-14 11:15:00,УНІАН,Який сік допомагає збити тиск: дієтологи назвали найефективніший,"Цей сік потрібно пити щоранку, а ефект від його вживання відчувається вже через 3 години."
2026-06-14 11:10:00,УНІАН,"Перекидання російських вертольотів до Білорусі: експерт відповів, чи є загроза для України",Не спостерігається концентрації російських військ на кордоні між Білоруссю та Україною.
2026-06-14 11:06:12,УНІАН,Три великі міста Росії зіткнулися з дефіцитом бензину після ударів ЗСУ,Співробітники АЗС підтвердили обмеження.
2026-06-14 10:30:00,УНІАН,Ці тварини можуть зникнути в Україні вже до 2050 року: відомі види з Червоної книги,"Багато тварин, які століттями вважалися типовими для України, можуть зникнути з її території вже найближчими роками."
2026-06-14 10:26:05,УНІАН,Одна сторона тертки роками залишається без діла: для чого вона створена,"Більшість господарок навіть не здогадуються, яку роботу вона насправді може виконувати."
2026-06-14 10:22:00,УНІАН,Невідомі зруйнували боброву греблю: реакція тварин здивувала лісників,"Лісові служби вкладають чималі кошти в проекти з утримання води, тоді як бобри виконують ту саму роботу абсолютно безкоштовно."
2026-06-14 10:19:00,УНІАН,"""Рублі не ведуть війни"": Росія втрачає свою головну перевагу над Україною, – CNN","Путіну, ймовірно, доведеться ухвалювати ще більш непопулярні рішення цього року, якщо він хоче продовжити вторгнення в Україну."
2026-06-14 10:10:00,УНІАН,"Найстаріший у світі сир, якому 3500 років, знайшли в дуже несподіваному місці",Знахідка пов'язана з давніми муміями бронзової доби.
2026-06-14 09:50:00,УНІАН,"Три місяці росіянин чекав ""своїх"" у руїнах – і дочекався ЗСУ","Він усвідомлював, що його кинули на ""штурм"", але пояснити, що російська армія робить в Україні, так і не зміг."
2026-06-14 09:45:00,УНІАН,"Повернення із СЗЧ: Федоров пояснив, як це зробити через ""Армія+""",Скористатися цією програмою можна до 20 вересня.
2026-06-14 09:16:00,УНІАН,"Лідери G7 обговорять із Трампом умови для мирних переговорів України і Росії, - ЗМІ",Наразі може відкриватися вікно можливостей для дипломатії.
2026-06-14 09:15:00,УНІАН,Студент випадково виявив загублене місто майя на 16-й сторінці пошуку Google,Місто роками залишалося непоміченим у вже зібраному масиві даних.
2026-06-14 09:00:00,УНІАН,"Путін підписав указ про збільшення армії: в ISW пояснили, чи змінить це ситуацію на фронті",Тепер за документами в армії РФ має бути 2 399 130 людей.
2026-06-14 09:00:00,УНІАН,Одна з найкорисніших трав: як свіжа та маринована черемша впливає на організм,Навіть засолена черемша може зміцнювати імунітет і бути корисною для організму.
2026-06-14 08:28:59,УНІАН,"Треба перемістити аж 3 сірники, щоб виправити рівність: складна головоломка","Кожна спроба тренує увагу та логіку краще, ніж здається."
2026-06-14 08:15:00,УНІАН,14 червня спеки вже не буде навіть на півдні та сході України,У багатьох регіонах пройдуть дощі.
2026-06-14 08:15:00,УНІАН,"Чим глибше - тим тепліша вода: в Україні є озеро, яке порушує закони природи, - еколог","Еколог пояснив, як утворилася ця техногенна водойма і що варто знати перед купанням."
2026-06-14 08:13:00,УНІАН,Росію атакували дрони: горить найбільший хімічний завод і нафтобаза,"Новомосковський ""Азот"" є найбільшим виробником аміаку та азотних добрив у Росії."
2026-06-14 08:10:00,УНІАН,"Гороскоп на 14 червня: Скорпіонам - нові пропозиції, Левам - проявляти себе",Овнам радять діяти активніше.
2026-06-14 08:10:00,УНІАН,Скільки будуть коштувати 100 доларів в Україні до 21 червня: свіжий прогноз банкіра,"Зазначається, що емоційний стан населення може впливати на курс валют."
2026-06-14 08:01:00,УНІАН,"Гороскоп на 14 червня за картами Таро: Тельцям - сумніви, Козерогам - зміни",Овнам радять не вимагати від себе миттєвих результатів.
2026-06-14 07:43:00,УНІАН,"Україна переломила хід війни проти Росії, але є нюанси, – The Times","У міру того, як Київ нарощує виробництво безпілотників і ракет, а втрати Кремля зростають, ціна війни для Росії підвищується."
2026-06-14 07:30:00,УНІАН,"Збільшення губ може не піти за планом, якщо не дотримуватися цих порад: про що йдеться","За словами лікарки, є низка занять, яких варто утримуватися як до, так і після процедури збільшення губ."
2026-06-14 06:00:00,УНІАН,14 червня: велике церковне свято сьогодні - 3 головні заборони дня,Православне свято сьогодні також відоме як Єлісей-гречкосей.
2026-06-14 05:53:00,УНІАН,Курс валют в Україні 14 червня: чи зміниться ціна долара та євро в обмінниках сьогодні,"Українців попередили, що деякі обмінники можуть ще трохи скоригувати курс валют."
2026-06-14 20:28:00,НВ,"Деньги недели. Госбюджет изменили, «налог на OLX» приняли, а украинцы узнали, какие зарплаты в Кабмине","NV Бізнес выбрал
главные новости экономики, самые интересные заявления и показательные
цифры уходящей недели."
2026-06-14 20:22:00,НВ,"Путин поздравил Трампа с 80-летием, тот пообещал повлиять на Киев и отправить Виткоффа и Кушнера в РФ — Ушаков","Помощник российского диктатора Юрий Ушаков заявил, что Владимир Путин поздравил президента США Дональда Трампа с 80-летием, а тот пообещал повлиять на Киев и отправить своих спецпредставителей Стивена Виткоффа и Джареда Кушнера на переговоры в Россию."
2026-06-14 20:08:00,НВ,"«Это встречается чаще, чем кажется». Почему украинские подростки думают о самоубийствах и совершают их — крупное исследование NV","Во время войны специалисты все чаще фиксируют у детей потерю желания жить. Почему суицидальные мысли среди подростков становятся более распространенными, какие сигналы родители не должны игнорировать и что должно изменить государство."
2026-06-14 20:06:00,НВ,"Россияне нанесли удар дронами по Харькову: пострадал младенец, поврежден художественный музей — фото","В воскресенье, 14 июня, российские агрессоры атаковали беспилотниками Харьков. Пожары и повреждения зданий зафиксированы в нескольких районах города."
2026-06-14 19:57:00,НВ,"Парламентские выборы в Армении: ЦИК объявила окончательные результаты, партия Пашиняна самостоятельно сформирует правительство",Центральная избирательная комиссия Армении опубликовала окончательные результаты парламентских выборов 7 июня. Победителем официально стала партия действующего премьер-министра Никола Пашиняна Гражданский договор.
2026-06-14 19:57:00,НВ,«В нас летело все». Как дроны и «килзона» уменьшили роль танков на войне и почему они все равно остаются грозным оружием — разбор NV,"О «ежах» на поле боя, тщательном планировании каждого выезда и «стремных» ощущениях внутри мощной машины NV рассказали танкисты Третьего армейского корпуса."
2026-06-14 19:49:00,НВ,"«Не считаю, что это правильно»: чемпион мира резко раскритиковал «катастрофическое» нововведение на ЧМ-2026","Бывший полузащитник сборной Германии, чемпион мира 2014 года Кристоф Крамер заявил, что ему не нравится практика проведения флэш-интервью с игроками в перерыве матчей ЧМ-2026."
